id,business_name,slug,city,state,phone,website,email,street_address,postal_code,latitude,longitude,rating,review_count,photo_url,hours,services_offered,source,enriched_at,contacted_at,contact_status,has_luxury,has_ada,has_trailer,serves_events,serves_construction,delivery_radius_miles,created_at,updated_at,description,featured,verified,scrape_status,enrich_status,enrich_confidence_email,enrich_confidence_phone,outreach_status,email1_sent_at,email2_sent_at,email3_sent_at,outreach_count,verified_at,facebook_url,instagram_url,linkedin_url,twitter_url
d60cfff7-1370-4a27-8ddc-fcd53f94edc2,A-1 Sanitation Services Inc,a-1-sanitation-services-inc-new-castle,New Castle,Delaware,(302) 322-1074,,,,19720,39.64595960,-75.59700350,3.7,25,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ItZg_880Anjdz-2uLZ6kRA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=136.79486&pitch=0&thumbfov=100,"{""Monday"":""7:30AM-5PM"",""Tuesday"":""7:30AM-5PM"",""Wednesday"":""7:30AM-5PM"",""Thursday"":""7:30AM-5PM"",""Friday"":""7:30AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Pump supplier""]",outscraper,2025-12-24 12:30:24.688+00,,,true,false,true,true,true,,2025-12-17 12:50:11.940441+00,2025-12-17 12:50:11.940441+00,,false,false,ready,pending,,,pending,,,,0,,,,,
1b7da6a3-69dc-4d71-98e4-d94cfb96b1f7,Diamond State Restrooms,diamond-state-restrooms-wilmington,Wilmington,Delaware,(302) 428-9522,,,,19809,39.75888570,-75.49631650,5.0,10,https://lh3.googleusercontent.com/p/AF1QipMj4jwAu7rOFnIQbJUYETziTc0ChEVgg84jjUun=w800-h500-k-no,"{""Monday"":""8AM-4PM"",""Tuesday"":""8AM-4PM"",""Wednesday"":""8AM-4PM"",""Thursday"":""8AM-4PM"",""Friday"":""8AM-4PM"",""Saturday"":""8AM-4PM"",""Sunday"":""8AM-4PM""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:30:04.917+00,,,true,false,true,true,true,,2025-12-17 12:50:11.940441+00,2025-12-17 12:50:11.940441+00,"They provide high-end restroom facilities for various events including weddings, corporate galas, family reunions, and outdoor festivals",false,false,ready,pending,,,pending,,,,0,,,,,
72aa453d-500e-4004-bc34-ef9db82a0a07,Jose's Porta,jose-s-porta-wilmington,Wilmington,Delaware,,,,,19805,39.73254800,-75.56930090,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZMBdwkgy68qI3Ro_VG9ACQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=98.58458&pitch=0&thumbfov=100,,"[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,,false,false,ready,pending,,,pending,,,,0,,,,,
bd95ddfb-302b-4ab0-819c-78136eb9d054,Mortell Industries,mortell-industries-washington,Washington,District Of Columbia,(202) 246-4248,,,,20020,38.86698120,-76.98757270,4.8,22,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lzyW89lU1zcl2T3yUip3jQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=173.15558&pitch=0&thumbfov=100,"{""Monday"":""7AM-7PM"",""Tuesday"":""7AM-7PM"",""Wednesday"":""7AM-7PM"",""Thursday"":""7AM-7PM"",""Friday"":""7AM-7PM"",""Saturday"":""7AM-1PM"",""Sunday"":""7AM-1PM""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-26 02:50:42.18757+00,2025-12-26 02:50:42.18757+00,,false,false,ready,pending,,,pending,,,,0,,,,,
9e6e164c-f20b-452f-972e-572bc1ae9fa4,Otto Portable Toilet Rentals,otto-portable-toilet-rentals-washington,Washington,District Of Columbia,(240) 829-3201,,,,20004,38.89681720,-77.02743170,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u1O03aj-_LykmrtckMsQrg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=82.59201&pitch=0&thumbfov=100,"{""Sunday"":""Closed"",""Monday"":""9AM-5PM"",""Tuesday"":""9AM-5PM"",""Wednesday"":""9AM-5PM"",""Thursday"":""9AM-5PM"",""Friday"":""9AM-5PM"",""Saturday"":""Closed""}","[""Portable building manufacturer""]",outscraper,,,,false,false,false,false,false,,2025-12-26 02:50:42.18757+00,2025-12-26 02:50:42.18757+00,,false,false,ready,pending,,,pending,,,,0,,,,,
351b680e-5dd1-4aa0-af05-ced937c6f34e,Porta Potty Rentals of Washington,porta-potty-rentals-of-washington-washington,Washington,District Of Columbia,(561) 486-9831,,,,20004,38.89330700,-77.02050400,5.0,5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hIK8k33msKpAJFPpPkuxoQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=20.294716&pitch=0&thumbfov=100,"{""Monday"":""7AM-7PM"",""Tuesday"":""7AM-7PM"",""Wednesday"":""7AM-7PM"",""Thursday"":""7AM-7PM"",""Friday"":""7AM-7PM"",""Saturday"":""7AM-7PM"",""Sunday"":""7AM-7PM""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-26 23:33:40.469936+00,2025-12-26 23:33:40.469936+00,,false,false,ready,pending,,,pending,,,,0,,,,,
e718545f-c481-4ed3-b4c7-7bf74acf75d1,Potty Now Please of Brandon,potty-now-please-of-brandon-brandon,Brandon,FL,813-686-6688,https://pottynowplease.com/brandon-fl,,1032 E Brandon Blvd,33511,27.93910500,-82.26801300,2.3,3,https://lh3.googleusercontent.com/p/AF1QipPmxoBkjh2HkDYqMVWF2MmxFKWvxtwQmPVkY8BJ=w800-h500-k-no,"{""Monday"":""7AM-7PM"",""Tuesday"":""7AM-7PM"",""Wednesday"":""7AM-7PM"",""Thursday"":""7AM-7PM"",""Friday"":""7AM-7PM"",""Saturday"":""7AM-6PM"",""Sunday"":""Closed""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,"A family-owned portable toilet company committed to providing the best service and equipment, offering a wide range of portable toilets for any event",false,false,ready,pending,,,pending,,,,0,,,,,
f713c362-23af-46d8-8d0d-6594e1aac920,Ishti Dumpster and Porta,ishti-dumpster-and-porta-cape-coral,Cape Coral,FL,(239) 499-6848,,,"1913 NE 10th Terrace 1st flr ste 101, Cape Coral, FL 33909",33909,26.67428880,-81.93349020,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EXa0CtgKHmKKDOyuddxNXg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=334.13962&pitch=0&thumbfov=100,"{""Monday"":""7AM-7PM"",""Tuesday"":""7AM-7PM"",""Wednesday"":""7AM-7PM"",""Thursday"":""7AM-7PM"",""Friday"":""7AM-7PM"",""Saturday"":""7AM-7PM"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Lawn equipment rental service"",""Dumpster rental service""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:50:12.137738+00,2025-12-17 12:50:12.137738+00,,false,false,ready,pending,,,pending,,,,0,,,,,
85dab957-3bf6-4f7b-95c1-dba1c7ba3e99,"Portable Toilet ASSOCIATION, INC",portable-toilet-association-inc-cocoa,Cocoa,FL,(321) 463-6293,,,"200 Rosa L Jones Dr, Cocoa, FL 32922",32922,28.35061870,-80.72935210,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6EJP84wUz442-ACX-LmSDw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=359.3405&pitch=0&thumbfov=100,"{""Monday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Friday"":""Open 24 hours"",""Saturday"":""Open 24 hours"",""Sunday"":""Open 24 hours""}","[""Portable toilet supplier"",""Equipment rental agency""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:50:12.137738+00,2025-12-17 12:50:12.137738+00,,false,false,ready,pending,,,pending,,,,0,,,,,
6c4d3b33-5bc6-4ed0-aae5-847f78f6827e,Freedom Waste Services,freedom-waste-services-jensen-beach,Jensen Beach,FL,772-334-9700,https://freedomwaste.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-jensenbeach,info@freedomwaste.com,940 NE Dixie Hwy,34957,27.21934410,-80.23994620,5.0,17,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTE_P3aORljKNzgH8WQASBQ70Ip9CK9l3yyBuZTZsvmbK25tD3hpf21L8I8r5Kog0rVp2pHqhm-Epqin1wlyE9fxCbSe4XBcQ4-gd5idMpQMd6zJiz5O7o43-wRXicPofpITqo=w800-h500-k-no,"{""Monday"":""7AM-4PM"",""Tuesday"":""7AM-4PM"",""Wednesday"":""7AM-4PM"",""Thursday"":""7AM-4PM"",""Friday"":""7AM-4PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Waste management service"",""Portable toilet supplier""]",outscraper,,2025-12-26 15:27:38.632+00,,false,false,false,false,false,,2025-12-17 12:50:12.137738+00,2025-12-17 12:50:12.137738+00,"Dependable commercial, residential, and special event rentals including portable restrooms, bathroom trailers, and dumpsters in Melbourne, Jensen Beach, and surrounding Eastern Florida areas.",false,false,ready,pending,,,pending,,,,0,,,,,
3a14fff0-2313-4726-be17-03e1455dfa5c,Anderson Rentals Inc.,anderson-rentals-inc-mims,Mims,FL,800-553-2213,https://potty.com/,,3660 US Highway 1,32754,28.70031860,-80.86031290,4.3,32,https://lh3.googleusercontent.com/p/AF1QipMOfKWXt4nkizHXmsAZF5A4OMCKf8ecUYpyiiCj=w800-h500-k-no,"{""Monday"":""7:30AM-4PM"",""Tuesday"":""7:30AM-4PM"",""Wednesday"":""7:30AM-4PM"",""Thursday"":""7:30AM-4PM"",""Friday"":""7:30AM-4PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Dumpster rental service"",""Trailer rental service""]",outscraper,2025-12-24 12:36:14.671+00,,,true,false,true,true,true,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,"Anderson Rentals is a family-owned company serving Central Florida for over 50 years, providing portable sanitation services to over 13 counties in Florida and special event services nationwide.",false,false,ready,pending,,,pending,,,,0,,,,,
12f39b24-6512-4aa6-9589-401f17eb8d10,Comfort House Inc,comfort-house-inc-orlando,Orlando,FL,(407) 647-2002,https://comforthouseinc.com/,,2450 Titan Row,32809,28.45276260,-81.41397790,4.4,27,https://lh3.googleusercontent.com/p/AF1QipPWKqCAHlQgp5QWmSlEioOZ-oPKOoRZ8q2jd2xP=w800-h500-k-no,"{""Monday"":""8AM-5PM"",""Tuesday"":""8AM-5PM"",""Wednesday"":""8AM-5PM"",""Thursday"":""8AM-5PM"",""Friday"":""8AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Dumpster rental service""]",outscraper,2025-12-24 12:33:55.623+00,,,true,true,true,true,true,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,"A family-owned business serving Central Florida since 1968, specializing in dumpster and portable toilet rentals for construction sites, outdoor events, corporate events, weddings, and receptions. They also provide holding tanks and accessories.",false,false,ready,pending,,,pending,,,,0,,,,,
d72232e6-ed46-4271-ba69-beb33b7b681d,Global (GRD),global-grd-orlando,Orlando,FL,407-295-0400,https://www.grddumpster.com/,,1920 Silver Star Rd,32804,28.62258240,-81.44837550,5.0,67,https://lh3.googleusercontent.com/p/AF1QipO1lLVN6T_RlVIANSfSfS0JSJHsfFXIsHf91FBv=w800-h500-k-no,"{""Monday"":""8AM-5PM"",""Tuesday"":""8AM-5PM"",""Wednesday"":""8AM-5PM"",""Thursday"":""8AM-5PM"",""Friday"":""8AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Waste management service"",""Crushed stone supplier"",""Mulch supplier"",""Portable toilet supplier"",""Sand & gravel supplier""]",outscraper,2025-12-24 12:37:34.646+00,,,false,false,false,false,true,,2025-12-17 12:50:12.137738+00,2025-12-17 12:50:12.137738+00,"Locally-owned dumpster rental company serving Greater Orlando area since 2006, offering 10, 20, and 30-yard roll-off containers, recycling containers, flip-top containers, portable toilets, and weekly trash pickup services",false,false,ready,pending,,,pending,,,,0,,,,,
30595494-1a2f-486d-826c-146b093cecb2,All County Toilets,all-county-toilets-palm-bay,Palm Bay,FL,(866) 767-8276,https://www.allcountytoilets.com/,,"2857 Palm Bay Rd NE, Palm Bay, FL 32905",32905,28.03530630,-80.58667040,4.7,12,https://lh3.googleusercontent.com/p/AF1QipPgo1zE9JLvUiRJ-UON5X-wD6m6RgAKvZRufykX=w800-h500-k-no,"{""Monday"":""7AM-8PM"",""Tuesday"":""7AM-8PM"",""Wednesday"":""7AM-8PM"",""Thursday"":""7AM-8PM"",""Friday"":""7AM-8PM"",""Saturday"":""7AM-5PM"",""Sunday"":""7AM-5PM""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:33:39.331+00,,,false,false,false,true,true,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,All County Toilets is a reliable portable toilet rental service. They are a family-owned and operated business that takes pride in customer satisfaction,false,false,ready,pending,,,pending,,,,0,,,,,
132fbdfd-0e34-48a8-b551-2c4f89689801,PORTABLE BOAT LIFT INC,portable-boat-lift-inc-ruskin,Ruskin,FL,,https://eventtoiletrentals.us/,,"807 10th Ave SW, Ruskin, FL 33570",33570,27.70988880,-82.44584540,,,https://lh3.googleusercontent.com/p/AF1QipM8z2U5Mm8uKoGcm2njuPkbqXCbVObEZTHy5nhW=w800-h500-k-no,"{""Monday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Friday"":""Open 24 hours"",""Saturday"":""Open 24 hours"",""Sunday"":""Open 24 hours""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:50:12.137738+00,2025-12-17 12:50:12.137738+00,,false,false,ready,pending,,,pending,,,,0,,,,,
fe027edc-37fa-4ed5-b1ce-328cee89beb3,Eagle Waste LLC,eagle-waste-llc-tampa,Tampa,FL,813-402-2401,https://eaglewastellc.com/,,4901 Causeway Blvd,33619,27.92265550,-82.40328620,4.7,43,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6llVCgPkSS1y5-GuI69S15ut8sinhHzPHTna1orXTfDUbG1sRdCMZvDBoBKNL8yHI-h5j2wfYGxstRGBTkMQoNiBWpjc4Rj2w7L9YzXVFF4zLviPDrppqLIqCnypHmz8O2iVQSA=w800-h500-k-no,"{""Monday"":""7AM-5PM"",""Tuesday"":""7AM-5PM"",""Wednesday"":""7AM-5PM"",""Thursday"":""7AM-5PM"",""Friday"":""7AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:34:00.536+00,,,true,false,true,true,true,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,"Eagle Waste LLC is a Tampa-based business that rents out clean, climate-controlled restroom trailers, portable toilets, and holding tanks. With 30 years of industry experience, they deliver portable restrooms to construction sites or event venues in the greater Tampa, FL area.",false,false,ready,pending,,,pending,,,,0,,,,,
019fa328-f556-48ab-834c-7cf73ecf1e37,Essential Doodies,essential-doodies-weirsdale,Weirsdale,FL,407-900-5868,https://essentialdoodies.com/,EssentialDoodiesFL@gmail.com,16700 County Road 25,32195,28.97889100,-81.92596800,5.0,34,https://lh3.googleusercontent.com/p/AF1QipPxBd1OAPOwmD76tXIXYhsvCVUVtQnE52OkkNsL=w800-h500-k-no,,"[""Portable toilet supplier""]",outscraper,2025-12-24 12:36:26.023+00,2025-12-26 15:27:40.088+00,,true,true,true,true,true,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,"Locally owned and operated out of Lake County, FL. Their mission is to deliver clean, comfortable, private portable toilets with reliable service.",false,false,ready,pending,,,pending,,,,0,,,,,
c6bd8f35-7ee5-4a1f-a871-1fff468c2d94,Kelley's Portable Restrooms,kelley-s-portable-restrooms-zephyrhills,Zephyrhills,FL,863-255-1832,https://kelleysportablerestrooms.com/,,38606 Foss Ln,33542,28.21712810,-82.17797170,5.0,3,https://lh3.googleusercontent.com/p/AF1QipNLW8zL3JaWwfMZAYBSk0bolZmtK5luy8IZiHGy=w800-h500-k-no,"{""Monday"":""9AM-5PM"",""Tuesday"":""9AM-5PM"",""Wednesday"":""9AM-5PM"",""Thursday"":""9AM-5PM"",""Friday"":""9AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:34:20.565+00,,,true,true,true,true,true,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,"A locally owned portable restroom rental business serving Hillsborough, Pasco, Polk, and surrounding areas, providing portable toilets for construction, events, and various needs.",false,false,ready,pending,,,pending,,,,0,,,,,
0bd67e63-e0b9-4ff3-a1c6-246fdcc851f7,Island Restrooms,island-restrooms-belle-glade,Belle Glade,Florida,(561) 680-2772,https://islandrestrooms.com/,service@islandrestrooms.com,,33430,26.69716060,-80.67638800,5.0,12,https://lh3.googleusercontent.com/p/AF1QipPtgWsYMyVztolK8SVuDmblYadHded_wmuT7oVm=w800-h500-k-no,"{""Monday"":""7AM-5PM"",""Tuesday"":""7AM-5PM"",""Wednesday"":""7AM-5PM"",""Thursday"":""7AM-5PM"",""Friday"":""7AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Equipment rental agency"",""Party equipment rental service"",""Trailer rental service""]",outscraper,,,,false,false,false,false,false,,2025-12-26 20:27:52.846749+00,2025-12-27 18:35:05.710191+00,,false,false,ready,pending,,,pending,,,,0,,https://www.facebook.com/islandrestrooms/,https://www.instagram.com/islandrestrooms/,https://www.linkedin.com/company/island-restrooms,https://twitter.com/IslandRestrooms
e081fefc-985e-4ada-aff5-20ab0a8840c5,Porta Rack LLC,porta-rack-llc-brandon,Brandon,Florida,(656) 254-0680,,,,33511,27.91607780,-82.26488220,5.0,14,https://lh3.googleusercontent.com/p/AF1QipNKI_QRrUZltvj3FhsTd2i5cZ5F_Q5J4DnCIjqy=w800-h500-k-no,"{""Monday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Friday"":""Open 24 hours"",""Saturday"":""Open 24 hours"",""Sunday"":""Open 24 hours""}","[""Portable toilet supplier"",""Dumpster rental service""]",outscraper,,,,false,false,false,false,false,,2025-12-26 20:27:52.846749+00,2025-12-26 20:27:52.846749+00,,false,false,ready,pending,,,pending,,,,0,,,,,
d591c94b-47f2-48ea-ae9c-31041dfeaf20,Potty Now Please of Bradenton,potty-now-please-of-bradenton-ellenton,Ellenton,Florida,(941) 748-6811,,,,34222,27.52392840,-82.53316460,5.0,2,https://lh3.googleusercontent.com/p/AF1QipOPHJH9zKAmVR7OUH8dizOH_sFYwSnsyZgMjBcr=w800-h500-k-no,"{""Monday"":""7AM-6PM"",""Tuesday"":""7AM-6PM"",""Wednesday"":""7AM-6PM"",""Thursday"":""7AM-6PM"",""Friday"":""7AM-6PM"",""Saturday"":""8AM-5PM"",""Sunday"":""Closed""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-26 20:27:52.846749+00,2025-12-26 20:27:52.846749+00,,false,false,ready,pending,,,pending,,,,0,,,,,
d8302f19-e3e4-426b-883d-2445279e0d6d,Xelix Potties,xelix-potties-fort-lauderdale,Fort Lauderdale,Florida,(954) 250-2078,,,,33301,26.11866940,-80.14059420,5.0,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=njX1lbudpRCIRFC_r8MJXg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=263.0007&pitch=0&thumbfov=100,"{""Monday"":""7AM-7PM"",""Tuesday"":""7AM-7PM"",""Wednesday"":""7AM-7PM"",""Thursday"":""7AM-7PM"",""Friday"":""7AM-7PM"",""Saturday"":""7AM-5PM"",""Sunday"":""Closed""}","[""Portable toilet supplier""]",outscraper,,2025-12-26 15:27:36.024+00,,false,false,false,false,false,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,"Xelix Potties supplies portable bathroom services for outdoor occasions, construction sites, and various events. They pride themselves on offering quality service at an affordable rate.",false,false,ready,pending,,,pending,,,,0,,,,,
463f0d1f-9aee-43e5-98ca-1abdcbf17b06,Aurora Pottay,aurora-pottay-fort-myers,Fort Myers,Florida,(239) 518-4506,,,"2130 Rockfill Rd, Fort Myers, FL 33916",33916,26.63890740,-81.83046510,,,,"{""Monday"":""8AM-9PM"",""Tuesday"":""8AM-9PM"",""Wednesday"":""8AM-9PM"",""Thursday"":""8AM-9PM"",""Friday"":""8AM-9PM"",""Saturday"":""8AM-9PM"",""Sunday"":""8AM-9PM""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:50:12.137738+00,2025-12-17 12:50:12.137738+00,,false,false,ready,pending,,,pending,,,,0,,,,,
eaa05663-a0fc-47b4-96ac-a07cf1bf1f5b,Premier Portables FL,premier-portables-fl-fort-myers,Fort Myers,Florida,(239) 448-3316,,,,33905,26.66836000,-81.80275730,5.0,125,https://lh3.googleusercontent.com/p/AF1QipPeb9Gfqt6DauT2y6yj7YXr4kP9XQMDoPSZtvtJ=w800-h500-k-no,"{""Monday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Friday"":""Open 24 hours"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier""]",outscraper,,2025-12-26 15:27:37.275+00,,false,false,false,false,false,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,"Premier Portables is a portable restroom rental service in Southwest Florida, offering a range of portable toilets from basic to deluxe styles, catering to events, construction sites, and large gatherings.",false,false,ready,pending,,,pending,,,,0,,,,,
9d4f4f90-a8c2-4602-ba7d-ef51c2b49e04,TOI TOI USA,toi-toi-usa-fort-myers-fl,Fort Myers,Florida,(239) 334-7689,https://toitoiusa.com,sales@toitoiusa.com,103 6th St,33907,,,,,,,,manual-toitoiusa,,2025-12-26 15:27:41.361+00,,false,false,false,false,false,,2025-12-26 02:52:07.042+00,2025-12-26 02:52:07.042+00,,false,false,ready,pending,,,pending,,,,0,,,,,
8677dbfb-ab05-4e3b-8564-9c64b1f3d170,JL Site Services,jl-site-services-fort-pierce,Fort Pierce,Florida,(561) 853-8302,https://jlsiteservices.com/%3Futm_campaign%3Dgmb,,"5024 Armina Pl, Fort Pierce, FL 34951",34951,27.52550200,-80.40769000,,,https://img77.uenicdn.com/image/upload/v1761743718/business/259221c9dee44613a5ce7ec0ab268e7a.jpg,"{""Monday"":""7AM-6PM"",""Tuesday"":""7AM-6PM"",""Wednesday"":""7AM-6PM"",""Thursday"":""7AM-6PM"",""Friday"":""7AM-6PM"",""Saturday"":""8AM-5PM"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Dumpster rental service"",""Waste management service""]",outscraper,2025-12-24 12:37:29.321+00,,,false,false,false,false,true,,2025-12-17 12:50:12.137738+00,2025-12-17 12:50:12.137738+00,,false,false,ready,pending,,,pending,,,,0,,,,,
1132f41d-1c8b-4e15-bbd8-ee52ea452a14,Wolf Grip LLC Production Motorhomes & Restroom Trailer,wolf-grip-llc-production-motorhomes-restroom-trailer-geneva,Geneva,Florida,(407) 257-7782,https://www.wolfgripllc.com/,,"1390 Blue Fish Pl, Geneva, FL 32732",32732,28.78169450,-81.13294440,,,https://lh3.googleusercontent.com/p/AF1QipOIkDgwOtdSJtC1pVw8ijpSTc1_di0AelPcTpTh=w800-h500-k-no,,"[""Portable toilet supplier"",""Audiovisual equipment rental service"",""Film production company"",""Video production service""]",outscraper,2025-12-24 12:37:05.252+00,,,false,false,true,false,false,,2025-12-17 12:50:12.137738+00,2025-12-17 12:50:12.137738+00,,false,false,ready,pending,,,pending,,,,0,,,,,
a8d2fe71-5cb5-4558-9c8d-e3b484ca234e,Bluewater Solutions Florida,bluewater-solutions-florida-homestead,Homestead,Florida,(305) 339-9371,https://www.bluewatersolutionsofflorida.com/,,"20125 SW 324th St, Homestead, FL 33030",33030,25.46617280,-80.51712460,5.0,93,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxE4UyO14PaOSzDZ3A3_eP5PueFGO6Ab0h0WqelqU1WnuqLNnyTdhIUm_cUWEbaghVlWYXyXZ97QGUmXwZhem3sOL5dQAnHHbNNurjbyyfzb7ktQ6GqTS32qTPC1m5VByOiiR3oSw=w800-h500-k-no,"{""Monday"":""6AM-6PM"",""Tuesday"":""6AM-6PM"",""Wednesday"":""6AM-6PM"",""Thursday"":""6AM-6PM"",""Friday"":""6AM-6PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:34:36.746+00,,,false,false,true,true,true,,2025-12-17 12:50:12.045659+00,2025-12-17 12:50:12.045659+00,,false,false,ready,pending,,,pending,,,,0,,,,,
